step,0numUD,0ave_vUD,0numRL,0ave_vRL,1numUD,1ave_vUD,1numRL,1ave_vRL,2numUD,2ave_vUD,2numRL,2ave_vRL,3numUD,3ave_vUD,3numRL,3ave_vRL,4numUD,4ave_vUD,4numRL,4ave_vRL,5numUD,5ave_vUD,5numRL,5ave_vRL
12740,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12741,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12743,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12744,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12746,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12747,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12748,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12749,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12750,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12751,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12752,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12753,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12754,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12755,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12757,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12758,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12759,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12760,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12761,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12762,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12763,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12765,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12766,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12770,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12771,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12773,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12775,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12779,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12780,39,1.0,0,0.0,39,1.0,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,14,1.0,0,0.0,35,1.0,0,0.0
12781,39,1.0,0,0.0,39,1.0,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,14,1.0,0,0.0,35,1.0,0,0.0
12782,39,1.0,0,0.0,39,1.0,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,14,1.0,0,0.0,35,1.0,0,0.0
12783,38,1.0,0,0.0,38,1.0,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,13,1.0,0,0.0,34,1.0,0,0.0
12784,38,1.0,0,0.0,38,1.0,0,0.0,7,1.0,0,0.0,12,1.0,0,0.0,13,1.0,0,0.0,34,1.0,0,0.0
12785,38,1.0,0,0.0,38,1.0,0,0.0,7,1.0,0,0.0,12,1.0,0,0.0,13,1.0,0,0.0,34,1.0,0,0.0
12786,37,1.0,0,0.0,38,1.0,0,0.0,7,1.0,0,0.0,12,1.0,0,0.0,13,1.0,0,0.0,33,1.0,0,0.0
12787,37,1.0,0,0.0,37,1.0,0,0.0,7,1.0,0,0.0,12,1.0,0,0.0,12,1.0,0,0.0,33,1.0,0,0.0
12788,37,1.0,0,0.0,37,1.0,0,0.0,6,1.0,0,0.0,11,1.0,0,0.0,12,1.0,0,0.0,33,1.0,0,0.0
12789,37,1.0,0,0.0,37,1.0,0,0.0,6,1.0,0,0.0,11,1.0,0,0.0,12,1.0,0,0.0,33,1.0,0,0.0
12790,36,1.0,0,0.0,37,1.0,0,0.0,6,1.0,0,0.0,11,1.0,0,0.0,12,1.0,0,0.0,32,1.0,0,0.0
12791,36,1.0,0,0.0,36,1.0,0,0.0,6,1.0,0,0.0,11,1.0,0,0.0,11,1.0,0,0.0,32,1.0,0,0.0
12792,36,1.0,0,0.0,36,1.0,0,0.0,5,1.0,0,0.0,10,1.0,0,0.0,11,1.0,0,0.0,32,1.0,0,0.0
12793,36,1.0,0,0.0,36,1.0,0,0.0,5,1.0,0,0.0,10,1.0,0,0.0,11,1.0,0,0.0,32,1.0,0,0.0
12794,35,1.0,0,0.0,36,1.0,0,0.0,5,1.0,0,0.0,10,1.0,0,0.0,11,1.0,0,0.0,31,1.0,0,0.0
12795,35,1.0,0,0.0,35,1.0,0,0.0,5,1.0,0,0.0,10,1.0,0,0.0,10,1.0,0,0.0,31,1.0,0,0.0
12796,35,1.0,0,0.0,35,1.0,0,0.0,5,1.0,0,0.0,10,1.0,0,0.0,10,1.0,0,0.0,31,1.0,0,0.0
12797,35,1.0,0,0.0,35,1.0,0,0.0,4,1.0,0,0.0,9,1.0,0,0.0,10,1.0,0,0.0,31,1.0,0,0.0
12798,35,1.0,0,0.0,35,1.0,0,0.0,4,1.0,0,0.0,9,1.0,0,0.0,10,1.0,0,0.0,31,1.0,0,0.0
12799,34,1.0,0,0.0,35,1.0,0,0.0,4,1.0,0,0.0,9,1.0,0,0.0,9,1.0,0,0.0,30,1.0,0,0.0
12800,34,1.0,0,0.0,34,1.0,0,0.0,4,1.0,0,0.0,9,1.0,0,0.0,9,1.0,0,0.0,30,1.0,0,0.0
12801,34,1.0,0,0.0,34,1.0,0,0.0,3,1.0,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,30,1.0,0,0.0
12802,34,1.0,0,0.0,34,1.0,0,0.0,3,1.0,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,30,1.0,0,0.0
12803,33,1.0,0,0.0,34,1.0,0,0.0,3,1.0,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,29,1.0,0,0.0
12804,33,1.0,0,0.0,33,1.0,0,0.0,3,1.0,0,0.0,8,1.0,0,0.0,8,1.0,0,0.0,29,1.0,0,0.0
12805,33,1.0,0,0.0,33,1.0,0,0.0,3,1.0,0,0.0,8,1.0,0,0.0,8,1.0,0,0.0,29,1.0,0,0.0
12806,33,1.0,0,0.0,33,1.0,0,0.0,2,1.0,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,29,1.0,0,0.0
12807,32,1.0,0,0.0,33,1.0,0,0.0,2,1.0,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,28,1.0,0,0.0
12808,32,1.0,0,0.0,33,1.0,0,0.0,2,1.0,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,28,1.0,0,0.0
12809,32,1.0,0,0.0,32,1.0,0,0.0,2,1.0,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,28,1.0,0,0.0
12810,32,1.0,0,0.0,32,1.0,0,0.0,1,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,28,1.0,0,0.0
12811,32,1.0,0,0.0,32,1.0,0,0.0,1,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,28,1.0,0,0.0
12812,31,1.0,0,0.0,32,1.0,0,0.0,1,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,27,1.0,0,0.0
12813,31,1.0,0,0.0,31,1.0,0,0.0,1,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0
12814,31,1.0,0,0.0,31,1.0,0,0.0,1,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0
12815,31,1.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0
12816,30,1.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,26,1.0,0,0.0
12817,30,1.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,26,1.0,0,0.0
12818,30,1.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,26,1.0,0,0.0
12819,30,1.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,5,1.0,0,0.0,26,1.0,0,0.0
12820,30,1.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,5,1.0,0,0.0,26,1.0,0,0.0
12821,29,1.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,5,1.0,0,0.0,25,1.0,0,0.0
12822,29,1.0,0,0.0,29,1.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0
12823,29,1.0,0,0.0,29,1.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0
12824,29,1.0,0,0.0,29,1.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0
12825,28,1.0,0,0.0,29,1.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,4,1.0,0,0.0,24,1.0,0,0.0
12826,28,1.0,0,0.0,29,1.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,3,1.0,0,0.0,24,1.0,0,0.0
12827,28,1.0,0,0.0,28,1.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,3,1.0,0,0.0,24,1.0,0,0.0
12828,28,1.0,0,0.0,28,1.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,3,1.0,0,0.0,24,1.0,0,0.0
12829,28,1.0,0,0.0,28,1.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,3,1.0,0,0.0,24,1.0,0,0.0
12830,27,1.0,0,0.0,28,1.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,3,1.0,0,0.0,23,1.0,0,0.0
12831,27,1.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,23,1.0,0,0.0
12832,27,1.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,23,1.0,0,0.0
12833,27,1.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,1.0,0,0.0,23,1.0,0,0.0
12834,27,1.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,1.0,0,0.0,23,1.0,0,0.0
12835,26,1.0,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,1.0,0,0.0,22,1.0,0,0.0
12836,26,1.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,22,1.0,0,0.0
12837,26,1.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,22,1.0,0,0.0
12838,26,1.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,22,1.0,0,0.0
12839,25,1.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,21,1.0,0,0.0
12840,25,1.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0
12841,25,1.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0
12842,25,1.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0
12843,25,1.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0
12844,24,1.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0
12845,24,1.0,0,0.0,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0
12846,24,1.0,0,0.0,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0
12847,24,1.0,0,0.0,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0
12848,23,1.0,0,0.0,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0
12849,23,1.0,0,0.0,23,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0
12850,23,1.0,0,0.0,23,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0
12851,23,1.0,0,0.0,23,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0
12852,23,1.0,0,0.0,23,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0
12853,22,1.0,0,0.0,23,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0
12854,22,1.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0
12855,22,1.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0
12856,22,1.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0
12857,21,1.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,0,0.0
12858,21,1.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,0,0.0
12859,21,1.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,0,0.0
12860,0,0.0,9,1.0,0,0.0,25,1.0,0,0.0,7,1.0,0,0.0,10,1.0,0,0.0,30,1.0,0,0.0,3,1.0
12861,0,0.0,9,1.0,0,0.0,25,1.0,0,0.0,7,1.0,0,0.0,10,1.0,0,0.0,30,1.0,0,0.0,3,1.0
12862,0,0.0,9,1.0,0,0.0,25,1.0,0,0.0,7,1.0,0,0.0,10,1.0,0,0.0,30,1.0,0,0.0,3,1.0
12863,0,0.0,9,1.0,0,0.0,26,1.0,0,0.0,6,1.0,0,0.0,9,1.0,0,0.0,30,1.0,0,0.0,3,1.0
12864,0,0.0,8,1.0,0,0.0,26,1.0,0,0.0,7,1.0,0,0.0,9,1.0,0,0.0,29,1.0,0,0.0,2,1.0
12865,0,0.0,8,1.0,0,0.0,25,1.0,0,0.0,7,1.0,0,0.0,9,1.0,0,0.0,29,1.0,0,0.0,2,1.0
12866,0,0.0,8,1.0,0,0.0,25,1.0,0,0.0,7,1.0,0,0.0,9,1.0,0,0.0,29,1.0,0,0.0,2,1.0
12867,0,0.0,9,1.0,0,0.0,25,1.0,0,0.0,6,1.0,0,0.0,8,1.0,0,0.0,29,1.0,0,0.0,2,1.0
12868,0,0.0,8,1.0,0,0.0,23,1.0,0,0.0,6,1.0,0,0.0,8,1.0,0,0.0,27,1.0,0,0.0,1,1.0
12869,0,0.0,8,1.0,0,0.0,23,1.0,0,0.0,6,1.0,0,0.0,8,1.0,0,0.0,27,1.0,0,0.0,1,1.0
12870,0,0.0,8,1.0,0,0.0,23,1.0,0,0.0,6,1.0,0,0.0,8,1.0,0,0.0,27,1.0,0,0.0,1,1.0
12871,0,0.0,8,1.0,0,0.0,23,1.0,0,0.0,5,1.0,0,0.0,7,1.0,0,0.0,27,1.0,0,0.0,1,1.0
12872,0,0.0,8,1.0,0,0.0,22,1.0,0,0.0,5,1.0,0,0.0,7,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12873,0,0.0,8,1.0,0,0.0,21,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12874,0,0.0,8,1.0,0,0.0,21,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12875,0,0.0,8,1.0,0,0.0,21,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12876,0,0.0,8,1.0,0,0.0,21,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12877,0,0.0,8,1.0,0,0.0,19,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12878,0,0.0,8,1.0,0,0.0,19,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12879,0,0.0,8,1.0,0,0.0,19,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12880,0,0.0,8,1.0,0,0.0,19,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12881,0,0.0,8,1.0,0,0.0,18,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12882,0,0.0,8,1.0,0,0.0,17,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12883,0,0.0,8,1.0,0,0.0,17,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12884,0,0.0,8,1.0,0,0.0,17,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12885,0,0.0,8,1.0,0,0.0,17,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12886,0,0.0,7,1.0,0,0.0,15,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12887,0,0.0,7,1.0,0,0.0,15,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12888,0,0.0,7,1.0,0,0.0,15,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12889,0,0.0,7,1.0,0,0.0,15,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12890,0,0.0,8,1.0,0,0.0,14,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12891,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,7,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12892,0,0.0,8,1.0,0,0.0,13,1.0,0,0.0,7,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12893,0,0.0,7,1.0,0,0.0,13,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12894,0,0.0,7,1.0,0,0.0,13,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12895,0,0.0,8,1.0,0,0.0,11,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12896,0,0.0,8,1.0,0,0.0,11,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12897,0,0.0,8,1.0,0,0.0,11,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12898,0,0.0,8,1.0,0,0.0,11,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12899,0,0.0,8,1.0,0,0.0,10,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12900,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12901,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12902,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12903,0,0.0,8,1.0,0,0.0,9,1.0,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12904,0,0.0,8,1.0,0,0.0,8,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12905,0,0.0,8,1.0,0,0.0,8,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12906,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12907,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,27,1.0,0,0.0,0,0.0
12908,0,0.0,7,1.0,0,0.0,8,1.0,0,0.0,6,1.0,0,0.0,5,1.0,0,0.0,25,1.0,0,0.0,0,0.0
12909,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,5,1.0,0,0.0,25,1.0,0,0.0,0,0.0
12910,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,5,1.0,0,0.0,25,1.0,0,0.0,0,0.0
12911,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,0,0.0
12912,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,7,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12913,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12914,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,7,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12915,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12916,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12917,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,6,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12918,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12919,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,4,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12920,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,3,1.0,0,0.0,25,1.0,0,0.0,1,1.0
12921,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,3,1.0,0,0.0,23,1.0,0,0.0,1,1.0
12922,0,0.0,5,1.0,0,0.0,5,1.0,0,0.0,6,1.0,0,0.0,3,1.0,0,0.0,23,1.0,0,0.0,1,1.0
12923,0,0.0,4,1.0,0,0.0,4,1.0,0,0.0,6,1.0,0,0.0,3,1.0,0,0.0,23,1.0,0,0.0,1,1.0
